order_id,customer_id,product_id,order_date,geo_id,channel_id,quantity,unit_price,unit_cost,discount_amount
6199,1102,5,2024-12-09,5,2,1,349.0,150.0,0.0
6200,1146,4,2024-12-09,3,3,1,314.1,150.0,34.9
6201,1262,3,2024-12-09,1,3,1,329.0,142.0,0.0
6202,471,6,2024-12-09,3,2,1,449.1,215.0,49.9
6203,1980,1,2024-12-09,2,1,1,299.0,129.0,0.0
6204,1057,5,2024-12-09,4,1,1,349.0,150.0,0.0
6205,658,6,2024-12-09,1,2,1,499.0,215.0,0.0
6206,1203,4,2024-12-09,4,1,1,349.0,150.0,0.0
6207,1617,5,2024-12-09,2,2,1,296.65,150.0,52.35
6208,1160,3,2024-12-09,1,2,1,329.0,142.0,0.0
6209,1877,4,2024-12-09,2,4,1,349.0,150.0,0.0
6210,1889,4,2024-12-09,4,1,1,349.0,150.0,0.0
6211,1283,2,2024-12-09,2,3,1,269.1,129.0,29.9
6212,554,4,2024-12-09,7,2,1,349.0,150.0,0.0
6213,1132,6,2024-12-09,5,4,1,499.0,215.0,0.0
6214,1814,4,2024-12-09,1,2,1,349.0,150.0,0.0
6215,47,3,2024-12-09,7,1,1,329.0,142.0,0.0
6216,431,6,2024-12-09,3,3,1,424.15,215.0,74.85
6217,1347,6,2024-12-09,6,3,1,499.0,215.0,0.0
6218,766,5,2024-12-09,5,1,1,349.0,150.0,0.0
6219,1676,4,2024-12-09,5,2,1,349.0,150.0,0.0
6220,262,5,2024-12-09,5,1,1,349.0,150.0,0.0
6221,1323,6,2024-12-09,1,1,1,499.0,215.0,0.0
6222,1867,3,2024-12-09,7,2,1,329.0,142.0,0.0
6223,285,3,2024-12-09,4,2,1,329.0,142.0,0.0
6224,1970,4,2024-12-09,2,2,0,349.0,150.0,0.0
6225,592,4,2024-12-09,1,3,1,314.1,150.0,34.9
6226,436,3,2024-12-09,1,2,1,329.0,142.0,0.0
6227,1759,5,2024-12-09,6,1,1,349.0,150.0,0.0
6228,1578,5,2024-12-10,7,1,1,314.1,150.0,34.9
6229,1389,2,2024-12-10,7,2,1,299.0,129.0,0.0
6230,706,4,2024-12-10,3,2,1,314.1,150.0,34.9
6231,1337,5,2024-12-10,2,5,2,314.1,150.0,34.9
6232,738,5,2024-12-10,3,1,1,349.0,150.0,0.0
6233,787,5,2024-12-10,3,2,1,349.0,150.0,0.0
6234,1982,4,2024-12-10,2,5,1,349.0,150.0,0.0
6235,969,1,2024-12-10,2,1,1,299.0,129.0,0.0
6236,1313,2,2024-12-10,3,2,1,299.0,129.0,0.0
6237,280,4,2024-12-10,2,2,1,296.65,150.0,52.35
6238,588,5,2024-12-10,1,3,1,349.0,150.0,0.0
6239,790,2,2024-12-10,4,1,1,299.0,129.0,0.0
6240,217,5,2024-12-10,4,1,1,349.0,150.0,0.0
6241,1321,4,2024-12-10,2,2,1,349.0,150.0,0.0
6242,335,2,2024-12-10,1,4,1,299.0,129.0,0.0
6243,1327,2,2024-12-10,3,5,1,299.0,129.0,0.0
6244,947,5,2024-12-10,1,3,1,349.0,150.0,0.0
6245,905,5,2024-12-10,1,1,1,296.65,150.0,52.35
6246,541,4,2024-12-10,3,2,2,314.1,150.0,34.9
6247,899,1,2024-12-10,3,1,1,299.0,129.0,0.0
6248,518,6,2024-12-10,5,2,1,499.0,215.0,0.0
6249,1943,4,2024-12-10,3,2,1,349.0,150.0,0.0
6250,1511,1,2024-12-10,5,2,2,299.0,129.0,0.0
6251,1982,5,2024-12-10,2,1,1,349.0,150.0,0.0
6252,1267,4,2024-12-10,7,2,1,349.0,150.0,0.0
6253,1156,5,2024-12-10,2,3,1,349.0,150.0,0.0
6254,275,6,2024-12-10,6,1,1,499.0,215.0,0.0
6255,287,6,2024-12-10,7,5,2,499.0,215.0,0.0
6256,1273,3,2024-12-10,3,1,1,279.65,142.0,49.35
6257,1158,5,2024-12-10,3,1,1,349.0,150.0,0.0
6258,1016,4,2024-12-10,5,3,1,349.0,150.0,0.0
6259,496,3,2024-12-10,5,3,1,329.0,142.0,0.0
6260,536,3,2024-12-10,5,3,1,329.0,142.0,0.0
6261,115,6,2024-12-10,6,1,1,499.0,215.0,0.0
6262,209,5,2024-12-10,3,3,2,314.1,150.0,34.9
6263,682,1,2024-12-11,3,2,1,299.0,129.0,0.0
6264,275,4,2024-12-11,3,2,1,349.0,150.0,0.0
6265,1960,1,2024-12-11,8,1,1,299.0,129.0,0.0
6266,1293,5,2024-12-11,2,1,1,314.1,150.0,34.9
6267,1393,4,2024-12-11,7,2,1,296.65,150.0,52.35
6268,1967,2,2024-12-11,1,2,1,299.0,129.0,0.0
6269,368,4,2024-12-11,1,1,1,296.65,150.0,52.35
6270,309,1,2024-12-11,1,2,1,269.1,129.0,29.9
6271,1490,2,2024-12-11,3,2,1,269.1,129.0,29.9
6272,1370,3,2024-12-11,5,3,1,329.0,142.0,0.0
6273,639,4,2024-12-11,7,1,1,349.0,150.0,0.0
6274,1480,6,2024-12-11,1,1,1,499.0,215.0,0.0
6275,73,5,2024-12-11,5,4,2,296.65,150.0,52.35
6276,90216,5,2024-12-11,9,2,1,296.65,150.0,52.35
6277,9,2,2024-12-11,1,2,1,254.15,129.0,44.85
6278,1300,2,2024-12-11,1,2,1,299.0,129.0,0.0
6279,1152,5,2024-12-11,1,2,2,349.0,150.0,0.0
6280,733,4,2024-12-11,1,3,1,349.0,150.0,0.0
6281,1140,2,2024-12-11,3,2,1,299.0,129.0,0.0
6282,798,4,2024-12-11,5,2,1,314.1,150.0,34.9
6283,1965,2,2024-12-11,3,2,1,299.0,129.0,0.0
6284,1994,5,2024-12-11,1,3,1,349.0,150.0,0.0
6285,21,3,2024-12-11,1,2,1,279.65,142.0,49.35
6286,645,1,2024-12-11,2,1,1,269.1,129.0,29.9
6287,1220,5,2024-12-11,4,1,1,349.0,150.0,0.0
6288,1912,3,2024-12-11,5,3,1,296.1,142.0,32.9
6289,336,2,2024-12-11,1,1,1,299.0,129.0,0.0
6290,490,5,2024-12-11,6,4,1,314.1,150.0,34.9
6291,962,5,2024-12-11,2,1,1,314.1,150.0,34.9
6292,90062,1,2024-12-11,6,5,1,269.1,129.0,29.9
6293,302,5,2024-12-11,2,1,2,349.0,150.0,0.0
6294,296,2,2024-12-11,7,3,1,299.0,129.0,0.0
6295,553,1,2024-12-11,7,1,1,299.0,129.0,0.0
6296,299,2,2024-12-11,1,1,1,299.0,129.0,0.0
6297,115,1,2024-12-12,3,2,1,299.0,129.0,0.0
6298,1116,5,2024-12-12,2,2,1,349.0,150.0,0.0
6299,1713,4,2024-12-12,2,3,1,296.65,150.0,52.35
6300,1238,3,2024-12-12,3,2,1,329.0,142.0,0.0
6301,1206,2,2024-12-12,2,2,1,299.0,129.0,0.0
6302,770,2,2024-12-12,8,4,1,299.0,129.0,0.0
6303,1779,4,2024-12-12,2,5,1,349.0,150.0,0.0
6304,8,4,2024-12-12,4,2,1,349.0,150.0,0.0
6305,1836,6,2024-12-12,8,5,1,499.0,215.0,0.0
6306,1478,6,2024-12-12,1,1,1,449.1,215.0,49.9
6307,1528,6,2024-12-12,3,1,1,499.0,215.0,0.0
6308,1663,4,2024-12-12,3,2,1,349.0,150.0,0.0
6309,1114,5,2024-12-12,8,1,1,349.0,150.0,0.0
6310,573,4,2024-12-12,9,5,1,349.0,150.0,0.0
6311,1750,2,2024-12-12,1,5,1,269.1,129.0,29.9
6312,667,2,2024-12-12,9,2,1,299.0,129.0,0.0
6313,994,5,2024-12-12,2,5,1,314.1,150.0,34.9
6314,1744,1,2024-12-12,2,1,1,299.0,129.0,0.0
6315,638,3,2024-12-12,1,4,1,329.0,142.0,0.0
6316,795,4,2024-12-12,4,1,1,349.0,150.0,0.0
6317,1447,2,2024-12-12,1,2,1,299.0,129.0,0.0
6318,321,5,2024-12-12,4,2,1,349.0,150.0,0.0
6319,232,3,2024-12-12,6,3,1,329.0,142.0,0.0
6320,1903,5,2024-12-12,3,5,1,349.0,150.0,0.0
6321,748,5,2024-12-12,7,1,1,296.65,150.0,52.35
6322,497,5,2024-12-12,2,2,1,349.0,150.0,0.0
6323,1169,3,2024-12-12,2,5,1,279.65,142.0,49.35
6324,265,2,2024-12-12,1,2,1,299.0,129.0,0.0
6325,1146,4,2024-12-12,4,1,1,349.0,150.0,0.0
6326,1692,2,2024-12-12,5,3,1,299.0,129.0,0.0
6327,345,5,2024-12-12,5,5,1,349.0,150.0,0.0
6328,780,5,2024-12-12,2,1,1,349.0,150.0,0.0
6329,1718,1,2024-12-12,4,3,1,269.1,129.0,29.9
6330,682,5,2024-12-12,5,3,1,349.0,150.0,0.0
6331,542,5,2024-12-13,4,4,1,349.0,150.0,0.0
6332,1791,3,2024-12-13,2,1,1,329.0,142.0,0.0
6333,866,5,2024-12-13,3,3,1,314.1,150.0,34.9
6334,1913,4,2024-12-13,2,2,1,349.0,150.0,0.0
6335,991,1,2024-12-13,1,1,1,269.1,129.0,29.9
6336,1569,3,2024-12-13,1,1,1,329.0,142.0,0.0
6337,1742,5,2024-12-13,4,1,1,296.65,150.0,52.35
6338,452,2,2024-12-13,7,3,1,299.0,129.0,0.0
6339,1705,2,2024-12-13,6,1,1,299.0,129.0,0.0
6340,1628,1,2024-12-13,6,2,1,299.0,129.0,0.0
6341,507,5,2024-12-13,5,1,1,296.65,150.0,52.35
6342,1983,6,2024-12-13,9,1,1,499.0,215.0,0.0
6343,90029,5,2024-12-13,3,2,1,349.0,150.0,0.0
6344,891,4,2024-12-13,2,2,1,349.0,150.0,0.0
6345,1285,6,2024-12-13,4,1,1,499.0,215.0,0.0
6346,1074,1,2024-12-13,1,1,1,299.0,129.0,0.0
6347,1719,6,2024-12-13,2,2,1,499.0,215.0,0.0
6348,1931,1,2024-12-13,2,2,1,299.0,129.0,0.0
6349,41,1,2024-12-13,1,5,1,299.0,129.0,0.0
6350,1481,1,2024-12-13,1,4,1,299.0,129.0,0.0
6351,601,6,2024-12-13,3,1,1,499.0,215.0,0.0
6352,1461,6,2024-12-13,1,1,1,449.1,215.0,49.9
6353,939,1,2024-12-13,1,1,1,299.0,129.0,0.0
6354,713,3,2024-12-13,5,2,1,329.0,142.0,0.0
6355,1126,3,2024-12-13,3,5,1,329.0,142.0,0.0
6356,733,4,2024-12-13,1,5,1,349.0,150.0,0.0
6357,681,4,2024-12-13,5,5,1,349.0,150.0,0.0
6358,972,1,2024-12-13,1,2,1,299.0,129.0,0.0
6359,215,6,2024-12-13,5,1,1,499.0,215.0,0.0
6360,1485,4,2024-12-13,2,1,1,349.0,150.0,0.0
6361,230,1,2024-12-13,8,1,1,269.1,129.0,29.9
6362,1022,2,2024-12-14,6,1,1,299.0,129.0,0.0
6363,410,4,2024-12-14,3,1,1,349.0,150.0,0.0
6364,66,4,2024-12-14,5,1,2,349.0,150.0,0.0
6365,1898,1,2024-12-14,1,2,1,299.0,129.0,0.0
6366,1381,4,2024-12-14,5,2,1,296.65,150.0,52.35
6367,204,5,2024-12-14,4,2,2,349.0,150.0,0.0
6368,1602,1,2024-12-14,8,3,1,254.15,129.0,44.85
6369,551,5,2024-12-14,5,1,1,349.0,150.0,0.0
6370,1710,5,2024-12-14,1,3,1,296.65,150.0,52.35
6371,278,5,2024-12-14,3,2,1,349.0,150.0,0.0
6372,1841,3,2024-12-14,6,1,1,329.0,142.0,0.0
6373,308,5,2024-12-14,5,4,1,349.0,150.0,0.0
6374,305,4,2024-12-14,1,5,1,349.0,150.0,0.0
6375,888,4,2024-12-14,7,2,1,314.1,150.0,34.9
6376,1800,1,2024-12-14,1,2,1,254.15,129.0,44.85
6377,278,5,2024-12-14,1,3,1,314.1,150.0,34.9
6378,1010,4,2024-12-14,2,2,1,349.0,150.0,0.0
6379,137,1,2024-12-14,1,5,1,299.0,129.0,0.0
6380,1031,4,2024-12-14,5,4,1,349.0,150.0,0.0
6381,449,2,2024-12-14,3,1,1,254.15,129.0,44.85
6382,1151,2,2024-12-14,1,3,1,299.0,129.0,0.0
6383,1317,2,2024-12-14,7,2,1,269.1,129.0,29.9
6384,1981,3,2024-12-14,4,4,1,329.0,142.0,0.0
6385,119,5,2024-12-14,8,2,1,314.1,150.0,34.9
6386,227,6,2024-12-14,1,3,1,499.0,215.0,0.0
6387,1280,1,2024-12-14,4,5,0,299.0,129.0,0.0
6388,801,5,2024-12-14,5,2,1,349.0,150.0,0.0
6389,1819,5,2024-12-14,4,1,1,349.0,150.0,0.0
6390,802,3,2024-12-14,3,3,1,279.65,142.0,49.35
6391,698,3,2024-12-14,1,4,1,329.0,142.0,0.0
6392,100,5,2024-12-14,3,2,1,349.0,150.0,0.0
6393,739,1,2024-12-14,6,2,1,269.1,129.0,29.9
6394,2000,6,2024-12-14,2,1,1,424.15,215.0,74.85
6395,1176,5,2024-12-14,1,2,1,314.1,150.0,34.9
6396,804,1,2024-12-14,4,5,1,299.0,129.0,0.0
6397,1250,6,2024-12-14,1,2,1,499.0,215.0,0.0
6398,225,5,2024-12-15,3,2,1,349.0,150.0,0.0
6399,1069,2,2024-12-15,8,2,1,299.0,129.0,0.0
6400,572,4,2024-12-15,1,2,2,349.0,150.0,0.0
6401,899,3,2024-12-15,4,1,1,329.0,142.0,0.0
6402,386,5,2024-12-15,5,1,1,314.1,150.0,34.9
6403,1677,4,2024-12-15,1,1,1,349.0,150.0,0.0
6404,660,1,2024-12-15,2,5,1,269.1,129.0,29.9
6405,1940,4,2024-12-15,,2,1,349.0,150.0,0.0
6406,738,5,2024-12-15,1,3,1,349.0,150.0,0.0
6407,1931,1,2024-12-15,5,5,1,299.0,129.0,0.0
6408,583,2,2024-12-15,3,1,2,299.0,129.0,0.0
6409,939,4,2024-12-15,1,2,1,349.0,150.0,0.0
6410,1754,1,2024-12-15,5,1,1,299.0,129.0,0.0
6411,312,5,2024-12-15,5,1,1,349.0,150.0,0.0
6412,1404,4,2024-12-15,5,2,1,349.0,150.0,0.0
6413,1632,3,2024-12-15,3,2,1,329.0,142.0,0.0
6414,812,2,2024-12-15,2,3,1,299.0,129.0,0.0
6415,592,5,2024-12-15,5,2,1,314.1,150.0,34.9
6416,1325,1,2024-12-15,5,4,1,254.15,129.0,44.85
6417,271,4,2024-12-15,4,4,1,349.0,150.0,0.0
6418,78,2,2024-12-15,1,2,1,299.0,129.0,0.0
6419,1744,5,2024-12-15,1,1,1,349.0,150.0,0.0
6420,1087,4,2024-12-15,2,1,1,349.0,150.0,0.0
6421,1280,4,2024-12-15,3,5,1,349.0,150.0,0.0
6422,722,2,2024-12-15,1,1,1,299.0,129.0,0.0
6423,603,4,2024-12-15,2,1,1,314.1,150.0,34.9
6424,1499,5,2024-12-15,3,1,1,349.0,150.0,0.0
6425,1580,4,2024-12-15,1,1,1,296.65,150.0,52.35
6426,696,2,2024-12-15,3,3,1,299.0,129.0,0.0
6427,215,4,2024-12-15,5,1,1,349.0,150.0,0.0
6428,325,2,2024-12-15,3,3,1,299.0,129.0,0.0
6429,322,5,2024-12-15,4,1,1,349.0,150.0,0.0
6430,1617,6,2024-12-15,5,2,2,499.0,215.0,0.0
6431,1506,1,2024-12-15,1,1,1,299.0,129.0,0.0
6432,1937,5,2024-12-15,,2,1,349.0,150.0,0.0
6433,328,5,2024-12-15,3,2,1,349.0,150.0,0.0
6434,1548,4,2024-12-15,5,5,1,349.0,150.0,0.0
6435,1287,5,2024-12-15,1,1,1,349.0,150.0,0.0
6436,1177,4,2024-12-15,1,1,1,314.1,150.0,34.9
6437,1943,6,2024-12-15,1,1,1,499.0,215.0,0.0
6438,1244,4,2024-12-15,5,3,2,349.0,150.0,0.0
6439,1139,5,2024-12-16,4,1,1,349.0,150.0,0.0
6440,982,1,2024-12-16,1,1,1,269.1,129.0,29.9
6441,597,5,2024-12-16,8,1,1,349.0,150.0,0.0
6442,128,4,2024-12-16,7,1,1,314.1,150.0,34.9
6443,568,5,2024-12-16,1,5,1,349.0,150.0,0.0
6444,1524,2,2024-12-16,1,3,1,299.0,129.0,0.0
6445,1148,4,2024-12-16,7,1,1,349.0,150.0,0.0
6446,1810,3,2024-12-16,1,4,1,279.65,142.0,49.35
6447,94,5,2024-12-16,1,3,1,314.1,150.0,34.9
6448,114,4,2024-12-16,2,1,1,349.0,150.0,0.0
6449,1592,3,2024-12-16,5,4,2,329.0,142.0,0.0
6450,1295,5,2024-12-16,1,4,1,349.0,150.0,0.0
6451,428,2,2024-12-16,8,2,1,299.0,129.0,0.0
6452,174,6,2024-12-16,3,1,1,499.0,215.0,0.0
6453,1262,3,2024-12-16,2,4,1,329.0,142.0,0.0
6454,1628,5,2024-12-16,4,2,1,349.0,150.0,0.0
6455,1118,3,2024-12-16,3,2,1,329.0,142.0,0.0
6456,1015,4,2024-12-16,1,5,1,349.0,150.0,0.0
6457,61,1,2024-12-16,4,1,1,269.1,129.0,29.9
6458,1840,5,2024-12-16,1,2,1,349.0,150.0,0.0
6459,1047,5,2024-12-16,7,3,1,349.0,150.0,0.0
6460,874,5,2024-12-16,5,2,1,349.0,150.0,0.0
6461,979,4,2024-12-16,,5,1,349.0,150.0,0.0
6462,965,5,2024-12-16,1,1,1,349.0,150.0,0.0
6463,1799,1,2024-12-16,1,4,1,299.0,129.0,0.0
6464,1634,5,2024-12-16,1,1,1,296.65,150.0,52.35
6465,1368,3,2024-12-16,2,1,1,329.0,142.0,0.0
6466,1381,5,2024-12-16,3,5,1,314.1,150.0,34.9
6467,1549,6,2024-12-16,2,2,1,499.0,215.0,0.0
6468,486,3,2024-12-16,1,1,1,279.65,142.0,49.35
6469,1185,2,2024-12-16,1,4,1,299.0,129.0,0.0
6470,734,4,2024-12-16,4,3,1,349.0,150.0,0.0
6471,1750,6,2024-12-16,4,2,1,499.0,215.0,0.0
6472,1416,5,2024-12-16,1,1,1,349.0,150.0,0.0
6473,1107,3,2024-12-16,3,1,1,296.1,142.0,32.9
6474,1795,3,2024-12-16,4,2,1,329.0,142.0,0.0
6475,546,2,2024-12-16,5,2,1,299.0,129.0,0.0
6476,1469,2,2024-12-16,6,4,1,299.0,129.0,0.0
6477,125,2,2024-12-17,6,2,1,269.1,129.0,29.9
6478,16,3,2024-12-17,5,4,1,329.0,142.0,0.0
6479,1270,5,2024-12-17,3,2,1,349.0,150.0,0.0
6480,409,5,2024-12-17,1,1,1,296.65,150.0,52.35
6481,90223,5,2024-12-17,3,1,1,349.0,150.0,0.0
6482,1602,6,2024-12-17,1,4,1,449.1,215.0,49.9
6483,322,1,2024-12-17,3,1,1,299.0,129.0,0.0
6484,1520,4,2024-12-17,1,2,1,349.0,150.0,0.0
6485,442,6,2024-12-17,2,2,1,449.1,215.0,49.9
6486,1587,5,2024-12-17,4,2,1,349.0,150.0,0.0
6487,1484,4,2024-12-17,3,4,1,349.0,150.0,0.0
6488,806,2,2024-12-17,1,2,1,299.0,129.0,0.0
6489,1995,4,2024-12-17,2,5,1,349.0,150.0,0.0
6490,1902,4,2024-12-17,3,2,1,296.65,150.0,52.35
6491,908,1,2024-12-17,2,2,1,299.0,129.0,0.0
6492,684,4,2024-12-17,8,5,1,349.0,150.0,0.0
6493,1224,4,2024-12-17,4,1,2,349.0,150.0,0.0
6494,144,2,2024-12-17,1,5,1,299.0,129.0,0.0
6495,980,5,2024-12-17,1,4,1,349.0,150.0,0.0
6496,1061,6,2024-12-17,3,4,1,424.15,215.0,74.85
6497,683,1,2024-12-17,1,4,1,299.0,129.0,0.0
6498,891,4,2024-12-17,4,4,1,296.65,150.0,52.35
6499,240,2,2024-12-17,6,1,1,299.0,129.0,0.0
6500,1134,2,2024-12-17,2,5,1,299.0,129.0,0.0
6501,1752,2,2024-12-17,7,3,1,299.0,129.0,0.0
6502,1980,2,2024-12-17,1,5,1,299.0,129.0,0.0
6503,1430,4,2024-12-17,1,2,1,314.1,150.0,34.9
6504,1370,4,2024-12-17,5,2,1,314.1,150.0,34.9
6505,477,1,2024-12-17,3,3,1,299.0,129.0,0.0
6506,258,3,2024-12-17,7,4,1,329.0,142.0,0.0
6507,444,3,2024-12-17,7,3,1,296.1,142.0,32.9
6508,1792,4,2024-12-17,9,1,1,349.0,150.0,0.0
6509,1026,4,2024-12-17,2,3,1,314.1,150.0,34.9
6510,1474,3,2024-12-17,1,2,1,296.1,142.0,32.9
6511,1956,2,2024-12-17,3,1,1,299.0,129.0,0.0
6512,286,4,2024-12-17,1,1,1,349.0,150.0,0.0
6513,1262,4,2024-12-18,4,1,1,349.0,150.0,0.0
6514,916,2,2024-12-18,4,1,1,269.1,129.0,29.9
6515,90256,5,2024-12-18,3,3,1,349.0,150.0,0.0
6516,1030,4,2024-12-18,7,1,1,349.0,150.0,0.0
6517,310,5,2024-12-18,5,5,1,349.0,150.0,0.0
6518,1803,5,2024-12-18,1,3,1,349.0,150.0,0.0
6519,1599,5,2024-12-18,2,5,1,349.0,150.0,0.0
6520,162,4,2024-12-18,4,2,2,349.0,150.0,0.0
6521,71,6,2024-12-18,6,1,1,499.0,215.0,0.0
6522,1992,3,2024-12-18,3,1,2,329.0,142.0,0.0
6523,1647,5,2024-12-18,7,1,1,314.1,150.0,34.9
6524,493,4,2024-12-18,1,1,1,349.0,150.0,0.0
6525,1808,1,2024-12-18,3,2,1,299.0,129.0,0.0
6526,1514,5,2024-12-18,5,2,1,349.0,150.0,0.0
6527,1507,6,2024-12-18,9,2,1,449.1,215.0,49.9
6528,1348,1,2024-12-18,2,2,1,299.0,129.0,0.0
6529,853,3,2024-12-18,7,4,1,329.0,142.0,0.0
6530,1176,3,2024-12-18,1,2,1,296.1,142.0,32.9
6531,56,5,2024-12-18,3,1,2,349.0,150.0,0.0
6532,169,3,2024-12-18,9,2,2,329.0,142.0,0.0
6533,1279,3,2024-12-18,4,5,1,329.0,142.0,0.0
6534,1342,2,2024-12-18,1,4,1,299.0,129.0,0.0
6535,848,1,2024-12-18,1,2,1,299.0,129.0,0.0
6536,1996,5,2024-12-18,5,5,1,349.0,150.0,0.0
6537,1526,2,2024-12-18,3,3,1,254.15,129.0,44.85
6538,1151,4,2024-12-18,1,3,1,296.65,150.0,52.35
6539,1221,4,2024-12-18,7,1,1,349.0,150.0,0.0
6540,730,6,2024-12-18,5,1,1,499.0,215.0,0.0
6541,580,1,2024-12-18,7,3,1,269.1,129.0,29.9
6542,1377,6,2024-12-18,4,1,1,499.0,215.0,0.0
6543,408,4,2024-12-18,4,2,1,349.0,150.0,0.0
6544,1421,3,2024-12-18,5,2,1,329.0,142.0,0.0
6545,1389,6,2024-12-18,7,1,1,424.15,215.0,74.85
6546,1033,5,2024-12-18,1,3,1,314.1,150.0,34.9
6547,388,4,2024-12-18,9,2,1,349.0,150.0,0.0
6548,1353,4,2024-12-18,7,2,2,349.0,150.0,0.0
6549,1300,3,2024-12-18,5,5,1,329.0,142.0,0.0
6550,93,2,2024-12-18,1,1,1,299.0,129.0,0.0
6551,106,3,2024-12-18,3,3,1,329.0,142.0,0.0
6552,1064,3,2024-12-19,3,5,1,329.0,142.0,0.0
6553,160,5,2024-12-19,4,3,1,349.0,150.0,0.0
6554,241,6,2024-12-19,1,1,1,499.0,215.0,0.0
6555,1455,5,2024-12-19,1,1,1,349.0,150.0,0.0
6556,566,4,2024-12-19,1,4,1,349.0,150.0,0.0
6557,1978,5,2024-12-19,3,1,1,349.0,150.0,0.0
6558,1792,5,2024-12-19,2,4,1,349.0,150.0,0.0
6559,1434,4,2024-12-19,3,1,1,314.1,150.0,34.9
6560,208,6,2024-12-19,5,3,1,499.0,215.0,0.0
6561,1156,4,2024-12-19,1,1,1,296.65,150.0,52.35
6562,265,1,2024-12-19,3,2,1,299.0,129.0,0.0
6563,227,1,2024-12-19,1,1,1,299.0,129.0,0.0
6564,1441,1,2024-12-19,5,5,1,299.0,129.0,0.0
6565,843,5,2024-12-19,5,5,1,349.0,150.0,0.0
6566,1155,2,2024-12-19,4,1,1,299.0,129.0,0.0
6567,132,2,2024-12-19,1,2,1,254.15,129.0,44.85
6568,1188,5,2024-12-19,9,3,1,349.0,150.0,0.0
6569,1855,2,2024-12-19,,5,1,299.0,129.0,0.0
6570,796,4,2024-12-19,2,4,1,349.0,150.0,0.0
6571,359,5,2024-12-19,4,2,1,349.0,150.0,0.0
6572,643,6,2024-12-19,5,3,1,424.15,215.0,74.85
6573,28,3,2024-12-19,5,5,1,329.0,142.0,0.0
6574,1987,2,2024-12-19,3,2,1,299.0,129.0,0.0
6575,679,6,2024-12-19,,2,1,499.0,215.0,0.0
6576,957,2,2024-12-19,6,2,2,254.15,129.0,44.85
6577,163,6,2024-12-19,7,2,1,499.0,215.0,0.0
6578,1532,5,2024-12-19,2,2,1,349.0,150.0,0.0
6579,1215,3,2024-12-19,4,1,2,329.0,142.0,0.0
6580,1284,3,2024-12-19,1,1,1,329.0,142.0,0.0
6581,542,5,2024-12-19,1,2,1,349.0,150.0,0.0
6582,1359,2,2024-12-19,4,2,1,299.0,129.0,0.0
6583,353,3,2024-12-19,1,1,1,329.0,142.0,0.0
6584,68,3,2024-12-19,5,5,1,329.0,142.0,0.0
6585,501,1,2024-12-19,2,3,1,269.1,129.0,29.9
6586,466,1,2024-12-19,6,1,1,299.0,129.0,0.0
6587,32,1,2024-12-19,2,1,1,299.0,129.0,0.0
6588,1316,4,2024-12-20,8,2,1,349.0,150.0,0.0
6589,1360,6,2024-12-20,3,2,1,499.0,215.0,0.0
6590,1931,5,2024-12-20,3,2,1,349.0,150.0,0.0
6591,1915,5,2024-12-20,3,2,1,349.0,150.0,0.0
6592,377,3,2024-12-20,5,1,1,329.0,142.0,0.0
6593,434,3,2024-12-20,5,2,1,329.0,142.0,0.0
6594,779,4,2024-12-20,1,2,1,349.0,150.0,0.0
6595,1037,1,2024-12-20,1,4,1,299.0,129.0,0.0
6596,1023,3,2024-12-20,4,1,1,296.1,142.0,32.9
6597,195,1,2024-12-20,3,4,1,269.1,129.0,29.9
6598,17,5,2024-12-20,2,2,1,296.65,150.0,52.35
6599,458,2,2024-12-20,,1,1,299.0,129.0,0.0
6600,624,2,2024-12-20,8,2,1,269.1,129.0,29.9
6601,832,5,2024-12-20,2,1,1,349.0,150.0,0.0
6602,1798,4,2024-12-20,,5,1,349.0,150.0,0.0
6603,1653,5,2024-12-20,1,2,1,349.0,150.0,0.0
6604,1117,6,2024-12-20,7,2,1,499.0,215.0,0.0
6605,660,4,2024-12-20,1,2,2,349.0,150.0,0.0
6606,267,2,2024-12-20,2,3,1,299.0,129.0,0.0
6607,1102,5,2024-12-20,3,1,1,349.0,150.0,0.0
6608,142,5,2024-12-20,2,1,1,349.0,150.0,0.0
6609,1373,1,2024-12-20,1,4,1,299.0,129.0,0.0
6610,1678,5,2024-12-20,2,1,1,349.0,150.0,0.0
6611,1502,4,2024-12-20,1,1,1,349.0,150.0,0.0
6612,1920,2,2024-12-20,2,5,1,299.0,129.0,0.0
6613,587,3,2024-12-20,5,1,1,296.1,142.0,32.9
6614,1103,4,2024-12-20,5,3,1,349.0,150.0,0.0
6615,1321,2,2024-12-20,3,2,1,299.0,129.0,0.0
6616,1061,5,2024-12-20,7,3,1,349.0,150.0,0.0
6617,497,4,2024-12-20,6,5,1,349.0,150.0,0.0
6618,215,3,2024-12-20,1,1,1,296.1,142.0,32.9
6619,687,2,2024-12-20,2,2,1,299.0,129.0,0.0
6620,936,4,2024-12-20,5,1,1,349.0,150.0,0.0
6621,1830,4,2024-12-20,4,1,1,349.0,150.0,0.0
6622,432,1,2024-12-20,1,5,1,299.0,129.0,0.0
6623,214,2,2024-12-20,1,2,1,299.0,129.0,0.0
6624,1177,4,2024-12-20,1,1,1,349.0,150.0,0.0
6625,750,3,2024-12-20,2,4,1,329.0,142.0,0.0
6626,1021,4,2024-12-21,2,5,1,349.0,150.0,0.0
6627,827,3,2024-12-21,1,2,1,296.1,142.0,32.9
