customer_id,signup_date,geo_id,acquisition_channel_id
1068,2025-01-06,1,2
1069,2024-02-21,5,3
1070,2024-02-04,7,2
1071,2024-11-26,1,1
1072,2025-03-26,2,5
1073,2024-12-18,3,2
1074,2024-08-07,1,2
1075,2025-01-05,6,2
1076,2024-04-26,3,3
1077,2025-04-24,2,2
1078,2024-11-30,2,1
1079,2024-04-02,9,2
1080,2025-05-09,1,3
1081,2025-06-06,2,1
1082,2025-02-27,7,4
1083,2025-03-25,4,3
1084,2025-01-07,5,3
1085,2025-11-29,1,2
1086,2024-08-23,1,3
1087,2024-11-12,1,3
1088,2024-06-21,3,3
1089,2025-06-20,4,2
1090,2025-04-26,6,4
1091,2024-06-04,1,1
1092,2024-07-04,5,3
1093,2024-06-05,4,1
1094,2024-04-19,2,3
1095,2024-07-22,5,1
1096,2024-07-05,2,4
1097,2024-09-27,7,2
1098,2025-08-03,1,4
1099,2024-10-10,7,2
1100,2024-07-19,1,4
1101,2024-05-15,1,2
1102,2024-11-11,7,2
1103,2024-07-26,5,3
1104,2024-10-04,4,1
1105,2024-12-13,1,1
1106,2025-02-25,1,3
1107,2024-10-05,5,1
1108,2024-12-03,4,2
1109,2025-09-04,2,1
1110,2024-06-12,2,1
1111,2024-07-28,6,1
1112,2025-01-05,4,1
1113,2025-01-15,2,1
1114,2024-08-21,3,1
1115,2025-04-09,2,1
1116,2025-02-04,4,1
1117,2025-06-02,9,1
1118,2025-06-15,2,1
1119,2025-08-08,7,2
1120,2024-06-23,5,1
1121,2025-02-08,3,1
1122,2024-08-14,4,1
1123,2025-05-22,1,2
1124,2024-03-21,9,3
1125,2024-12-23,1,3
1126,2024-09-04,2,2
1127,2024-09-28,1,3
1128,2024-12-11,2,3
1129,2024-12-28,1,2
1130,2024-05-15,6,1
1131,2025-01-29,1,1
1132,2024-04-29,1,1
1133,2024-07-06,3,1
1134,2025-01-20,2,1
1135,2024-10-08,1,5
1136,2024-07-31,1,3
1137,2025-06-21,6,3
1138,2024-05-21,1,2
1139,2025-02-01,1,1
1140,2024-06-24,9,1
1141,2024-09-24,1,1
1142,2024-03-13,2,4
1143,2024-07-25,5,1
1144,2025-02-23,1,4
1145,2024-12-29,1,2
1146,2024-09-13,4,4
1147,2024-04-21,5,1
1148,2024-08-28,8,1
1149,2024-08-22,6,3
1150,2024-12-21,5,1
1151,2025-01-16,1,5
1152,2024-05-25,3,2
1153,2025-03-24,4,1
1154,2024-08-20,2,1
1155,2025-01-09,6,5
1156,2024-05-12,7,1
1157,2024-09-02,1,1
1158,2024-07-25,5,3
1159,2025-03-01,3,2
1160,2025-09-28,4,1
1161,2024-10-20,5,1
1162,2024-12-28,1,1
1163,2025-01-05,2,4
1164,2024-11-05,9,1
1165,2024-12-18,1,4
1166,2025-05-01,7,1
1167,2024-10-06,1,5
1168,2024-03-22,1,2
1169,2024-08-29,1,2
1170,2025-03-24,3,4
1171,2024-09-17,1,2
1172,2024-12-23,1,2
1173,2024-11-05,1,1
1174,2024-11-28,4,1
1175,2024-10-13,1,3
1176,2025-08-12,2,1
1177,2024-06-21,3,2
1178,2024-12-06,3,3
1179,2025-01-28,1,3
1180,2024-06-20,2,4
1181,2025-09-02,2,2
1182,2025-01-20,1,1
1183,2024-05-16,5,3
1184,2024-04-29,4,1
1185,2025-07-17,2,2
1186,2025-03-10,5,1
1187,2024-09-03,7,4
1188,2024-11-20,5,2
1189,2024-12-26,8,1
1190,2024-10-09,3,1
1191,2025-07-23,6,2
1192,2024-10-13,7,1
1193,2024-11-15,5,1
1194,2024-08-23,4,4
1195,2024-10-11,2,5
1196,2025-06-30,5,1
1197,2025-09-01,8,2
1198,2024-05-13,3,3
1199,2025-02-16,2,3
1200,2025-05-09,5,5
1201,2024-12-12,1,2
1202,2024-07-16,2,3
1203,2025-10-05,4,5
1204,2024-10-11,5,1
1205,2024-05-04,2,2
1206,2024-11-11,4,2
1207,2025-02-16,6,1
1208,2025-04-28,5,2
1209,2024-02-28,1,3
1210,2024-06-12,5,1
1211,2024-07-15,1,4
1212,2025-01-13,2,3
1213,2024-03-06,5,1
1214,2025-05-15,5,4
1215,2025-02-13,3,1
1216,2025-03-12,5,1
1217,2024-12-29,7,2
1218,2025-08-21,8,1
1219,2024-11-03,1,1
1220,2024-12-06,5,4
1221,2025-04-14,7,3
1222,2024-12-20,5,2
1223,2024-11-27,5,5
1224,2024-07-17,1,3
1225,2024-06-06,1,2
1226,2024-08-19,3,2
1227,2024-05-11,3,1
1228,2024-07-31,5,1
1229,2024-05-23,2,1
1230,2025-07-19,4,3
1231,2024-10-05,3,2
1232,2025-03-12,2,1
1233,2024-06-05,1,2
1234,2024-09-03,3,1
1235,2024-06-20,1,1
1236,2024-08-12,1,3
1237,2024-10-23,9,4
1238,2025-10-05,1,3
1239,2024-09-16,7,2
1240,2024-12-06,8,3
1241,2024-07-28,7,5
1242,2024-08-22,3,1
1243,2025-06-25,6,2
1244,2025-03-25,3,1
1245,2025-06-12,1,2
1246,2025-08-09,1,5
1247,2024-10-27,1,1
1248,2025-01-02,5,4
1249,2024-09-07,1,2
1250,2025-01-20,8,3
1251,2024-12-20,8,3
1252,2024-05-23,3,1
1253,2024-04-18,1,3
1254,2024-11-05,3,1
1255,2024-07-04,2,2
1256,2024-09-11,1,3
1257,2024-10-25,4,2
1258,2025-02-21,3,3
1259,2024-04-08,7,1
1260,2025-03-14,2,1
1261,2025-02-27,3,2
1262,2024-12-27,3,2
1263,2024-05-14,2,3
1264,2024-10-30,8,1
1265,2025-01-05,7,3
1266,2025-02-05,2,5
1267,2024-11-03,3,1
1268,2024-01-26,4,2
1269,2025-08-07,2,3
1270,2025-06-17,2,2
1271,2024-12-19,3,1
1272,2024-06-20,6,1
1273,2024-06-04,5,4
1274,2025-05-01,7,5
1275,2024-09-23,3,1
1276,2024-04-04,1,3
1277,2024-10-04,2,1
1278,2024-12-25,1,2
1279,2025-06-14,2,2
1280,2024-12-04,2,2
1281,2024-11-09,2,1
1282,2024-09-09,1,1
1283,2024-06-20,5,2
1284,2025-04-22,1,3
1285,2025-05-24,3,2
1286,2024-07-22,3,1
1287,2024-11-29,6,4
1288,2024-05-16,3,1
1289,2025-05-31,1,1
1290,2024-02-19,3,1
1291,2024-11-17,2,2
1292,2025-06-20,3,2
1293,2025-12-08,3,3
1294,2024-08-14,1,3
1295,2025-02-07,2,2
1296,2024-10-14,2,2
1297,2024-12-28,6,4
1298,2024-12-03,1,2
1299,2024-09-16,1,5
1300,2024-12-27,8,3
1301,2024-10-02,2,1
1302,2024-10-04,1,2
1303,2024-03-16,1,5
1304,2024-08-12,3,2
1305,2024-03-19,8,1
1306,2025-01-20,3,4
1307,2025-04-18,1,2
1308,2024-06-01,4,2
1309,2024-12-23,6,2
1310,2024-08-18,7,2
1311,2024-08-09,7,2
1312,2024-10-02,4,2
1313,2024-05-16,1,1
1314,2024-12-18,1,1
1315,2024-08-13,5,1
1316,2024-06-24,5,3
1317,2024-10-01,3,1
1318,2024-05-26,6,1
1319,2024-03-16,3,1
1320,2024-12-11,1,2
1321,2024-03-27,1,1
1322,2025-08-23,4,2
1323,2024-02-19,5,3
1324,2024-07-13,1,2
1325,2025-11-07,7,1
1326,2025-04-14,4,3
1327,2025-04-07,1,3
1328,2024-07-06,5,1
1329,2024-09-19,3,1
1330,2024-08-22,1,1
1331,2025-05-08,3,2
1332,2024-05-21,1,2
1333,2024-12-03,1,3
1334,2024-10-11,1,2
1335,2024-05-11,4,4
1336,2025-06-11,5,2
1337,2024-10-20,2,1
1338,2024-10-23,1,4
1339,2025-03-16,2,2
1340,2025-02-12,5,3
1341,2024-04-24,1,2
1342,2024-06-25,6,1
1343,2025-05-23,2,1
1344,2025-01-24,5,2
1345,2024-05-05,1,3
1346,2025-01-11,2,2
1347,2024-05-23,4,1
1348,2025-05-04,3,2
1349,2024-07-11,4,3
1350,2024-09-02,5,2
1351,2024-08-16,3,1
1352,2024-07-22,2,3
1353,2025-02-09,6,3
1354,2025-02-16,3,3
1355,2024-05-26,1,2
1356,2024-08-03,3,3
1357,2025-01-22,1,5
1358,2024-01-27,1,1
1359,2025-07-11,3,1
1360,2024-06-21,1,1
1361,2024-08-22,9,2
1362,2024-10-19,5,2
1363,2025-08-05,6,2
1364,2024-09-13,1,3
1365,2025-03-26,2,1
1366,2024-11-26,3,1
1367,2024-05-30,1,1
1368,2024-01-07,1,5
1369,2025-03-09,2,2
1370,2024-11-19,3,3
1371,2024-04-05,1,1
1372,2025-04-14,7,1
1373,2025-08-31,2,2
1374,2024-06-10,7,2
1375,2024-07-05,2,1
1376,2024-04-08,2,5
1377,2025-03-25,8,4
1378,2025-04-01,3,3
1379,2025-09-05,3,3
1380,2025-02-22,8,2
1381,2024-09-22,3,1
1382,2024-05-04,1,2
1383,2025-11-12,4,1
1384,2024-07-26,8,2
1385,2024-02-06,6,1
1386,2024-04-21,4,4
1387,2024-04-10,7,2
1388,2024-08-09,7,1
1389,2025-08-07,5,5
1390,2024-10-09,1,3
1391,2025-05-19,1,1
1392,2024-07-01,4,1
1393,2024-04-29,7,3
1394,2024-12-29,4,3
1395,2024-10-29,1,2
1396,2024-12-06,3,5
1397,2025-06-11,7,2
1398,2025-10-13,7,1
1399,2024-06-21,3,1
1400,2025-03-22,3,2
1401,2024-10-11,2,3
1402,2024-06-01,8,3
1403,2024-09-22,5,1
1404,2024-06-16,3,1
1405,2024-12-02,1,2
1406,2024-06-26,3,2
1407,2024-08-14,3,1
1408,2025-01-19,2,4
1409,2024-07-12,1,1
1410,2024-11-14,1,1
1411,2024-07-08,1,2
1412,2024-08-20,1,5
1413,2024-05-21,5,1
1414,2024-10-09,9,4
1415,2024-10-17,5,3
1416,2024-07-20,3,2
1417,2024-08-27,5,1
1418,2025-04-02,3,2
1419,2024-09-18,2,2
1420,2024-11-06,7,1
1421,2024-02-21,1,4
1422,2025-08-31,1,2
1423,2024-12-21,1,3
1424,2024-08-10,4,2
1425,2025-02-09,7,2
1426,2024-07-15,4,1
1427,2024-05-29,5,1
1428,2024-12-12,3,4
1429,2024-04-07,1,1
1430,2024-07-26,2,1
1431,2024-12-19,1,2
1432,2025-05-10,2,2
1433,2025-09-04,3,1
1434,2024-02-25,5,3
1435,2025-07-29,5,1
1436,2024-05-29,1,1
1437,2025-05-24,3,1
1438,2024-08-27,5,1
1439,2024-07-06,1,3
1440,2025-05-31,2,1
1441,2024-07-14,4,1
1442,2025-04-21,1,3
1443,2025-05-08,2,2
1444,2025-09-22,3,1
1445,2024-09-16,8,3
1446,2024-06-02,4,2
1447,2024-12-14,3,2
1448,2024-12-16,2,1
1449,2024-10-28,5,2
1450,2024-08-14,1,1
1451,2024-01-04,5,4
1452,2024-08-06,3,1
1453,2025-07-07,8,2
1454,2024-02-04,3,1
1455,2024-06-24,1,2
1456,2024-09-02,3,2
1457,2024-05-27,5,2
1458,2024-08-19,1,2
1459,2024-06-27,5,5
1460,2025-03-28,5,1
1461,2025-02-13,5,2
1462,2025-05-03,1,1
1463,2024-12-15,4,1
1464,2024-12-07,1,1
1465,2024-03-22,3,1
1466,2024-04-26,1,3
1467,2025-02-03,1,1
1468,2024-10-07,2,1
1469,2025-03-22,9,2
1470,2025-03-17,2,4
1471,2025-08-14,1,3
1472,2024-04-07,3,1
1473,2025-04-23,5,4
1474,2024-05-07,5,1
1475,2025-03-03,3,3
1476,2024-03-07,3,3
1477,2024-10-19,9,2
1478,2025-01-08,2,1
1479,2024-12-11,1,5
1480,2024-10-19,1,2
1481,2024-06-11,7,4
1482,2024-06-19,1,2
1483,2024-07-29,1,1
1484,2024-05-06,5,1
1485,2024-03-15,5,2
1486,2024-11-24,2,1
1487,2024-05-25,1,2
1488,2025-07-17,9,2
1489,2024-03-30,4,3
1490,2025-03-17,1,1
1491,2025-10-06,5,3
1492,2025-03-27,3,1
1493,2025-01-12,2,1
1494,2025-06-12,3,2
1495,2024-07-18,5,1
1496,2024-06-06,2,3
1497,2024-07-10,6,5
1498,2024-11-04,1,1
1499,2024-07-18,1,2
1500,2024-01-10,4,2
1501,2024-06-06,1,4
1502,2025-03-06,1,3
1503,2024-12-26,3,2
1504,2024-10-20,3,2
1505,2024-12-02,2,2
1506,2024-05-01,3,1
1507,2025-04-18,1,4
1508,2024-06-13,3,1
1509,2024-11-12,6,3
1510,2024-10-21,5,1
1511,2024-08-14,4,1
1512,2025-07-17,1,2
1513,2025-06-04,1,4
1514,2024-03-30,3,5
1515,2024-09-03,2,3
1516,2025-04-09,1,1
1517,2024-04-06,2,5
1518,2025-08-27,1,3
1519,2024-10-24,1,2
1520,2024-07-01,4,1
1521,2025-02-17,3,1
1522,2024-12-16,2,2
1523,2024-12-30,7,1
1524,2024-06-04,2,1
1525,2024-05-25,9,2
1526,2024-08-09,2,5
1527,2024-07-29,2,3
1528,2024-09-10,5,2
1529,2024-11-08,1,3
1530,2025-07-12,1,5
1531,2024-09-17,2,3
1532,2025-10-09,4,2
1533,2025-11-09,2,1
1534,2024-06-21,6,1
1535,2025-04-08,5,1
1536,2024-11-03,3,5
1537,2024-05-23,1,2
1538,2024-05-15,2,2
1539,2024-06-25,5,1
1540,2024-08-28,7,3
1541,2025-02-01,5,1
1542,2025-04-11,5,2
1543,2025-06-21,4,1
1544,2025-02-06,3,1
1545,2024-03-27,5,1
1546,2025-04-04,3,4
1547,2025-05-16,1,3
1548,2024-11-27,1,3
1549,2024-08-21,2,1
1550,2024-10-28,1,2
1551,2024-06-20,1,3
1552,2024-08-25,3,2
1553,2024-10-12,1,1
1554,2024-08-26,1,1
1555,2024-11-12,1,2
1556,2024-04-16,3,3
1557,2024-05-11,1,2
1558,2024-10-04,4,1
1559,2024-12-04,5,1
1560,2024-04-07,5,1
1561,2025-07-09,1,3
1562,2024-09-07,2,1
1563,2024-11-23,1,1
1564,2025-10-21,4,5
1565,2024-09-14,1,1
1566,2025-04-05,1,2
1567,2025-02-22,6,1
1568,2024-03-26,8,5
1569,2025-05-16,6,1
1570,2025-01-15,1,2
1571,2024-02-25,1,2
1572,2024-06-13,3,1
1573,2024-10-02,5,1
1574,2025-01-18,1,2
1575,2024-12-29,1,1
1576,2024-07-14,5,2
1577,2024-03-25,4,1
1578,2024-08-23,1,4
1579,2024-12-27,7,1
1580,2025-05-14,4,1
1581,2024-08-20,8,1
1582,2024-07-26,7,2
1583,2024-06-06,3,2
1584,2025-07-12,1,1
1585,2024-10-23,2,2
1586,2024-05-24,2,2
1587,2024-12-09,1,5
1588,2024-10-10,5,2
1589,2025-05-24,7,4
1590,2024-03-03,3,1
1591,2024-05-22,7,3
1592,2024-04-18,2,5
1593,2024-12-02,4,1
1594,2024-06-28,1,5
1595,2025-06-24,2,2
1596,2024-06-15,1,2
1597,2025-03-23,6,1
1598,2025-01-21,3,1
1599,2025-11-19,8,1
1600,2025-07-20,7,1
1601,2024-11-05,8,1
1602,2024-07-26,7,3
1603,2025-02-27,7,2
1604,2024-09-02,3,5
1605,2025-06-08,7,1
1606,2025-03-08,1,1
1607,2025-02-25,4,1
1608,2024-11-10,1,1
1609,2025-01-11,2,3
1610,2024-09-29,3,2
1611,2025-01-25,2,4
1612,2024-10-06,1,1
1613,2024-03-06,5,1
1614,2024-07-08,3,3
1615,2025-10-23,5,1
1616,2025-07-13,9,4
1617,2024-10-05,2,2
1618,2024-06-30,2,1
1619,2025-02-08,2,1
1620,2024-12-02,5,2
1621,2024-10-21,7,3
1622,2024-10-19,3,4
1623,2024-03-16,9,2
1624,2024-08-26,5,2
1625,2024-10-17,4,1
1626,2024-07-16,2,1
1627,2025-04-12,3,2
1628,2024-12-02,1,2
1629,2024-05-17,6,2
1630,2025-02-01,1,3
1631,2025-07-26,5,1
1632,2024-09-02,3,1
1633,2024-11-21,5,1
1634,2024-09-20,1,3
1635,2025-06-21,5,3
1636,2024-05-08,1,2
1637,2024-08-13,3,2
1638,2025-03-17,3,5
1639,2024-08-19,2,3
1640,2025-06-26,3,3
1641,2024-05-21,7,1
1642,2025-01-25,3,1
1643,2025-03-01,3,2
1644,2024-05-05,1,1
1645,2024-12-07,1,2
1646,2025-05-04,3,1
1647,2025-05-28,1,2
1648,2024-09-29,3,1
1649,2024-11-26,1,2
1650,2024-12-06,3,4
1651,2024-03-21,1,3
1652,2024-03-10,6,3
1653,2025-04-20,2,5
1654,2024-03-21,3,1
1655,2025-01-03,4,3
1656,2024-11-23,5,1
1657,2024-09-20,3,5
1658,2024-04-21,2,2
1659,2024-08-19,1,2
1660,2024-11-02,2,1
1661,2025-01-15,2,2
1662,2024-10-21,5,2
1663,2024-04-30,5,2
1664,2025-10-20,3,3
1665,2025-07-21,9,1
1666,2024-11-30,2,2
1667,2025-11-16,2,1
1668,2024-11-07,3,2
1669,2024-10-06,1,2
1670,2025-01-23,8,1
1671,2024-02-26,4,1
1672,2025-04-28,5,5
1673,2024-09-03,2,2
1674,2024-12-15,1,1
1675,2024-07-13,5,1
1676,2024-10-13,2,1
1677,2025-01-10,2,3
1678,2024-12-04,1,1
1679,2024-07-31,2,3
1680,2025-06-30,5,2
1681,2024-10-01,4,4
1682,2024-10-26,2,3
1683,2024-09-03,5,4
1684,2024-07-19,5,1
1685,2024-10-26,1,3
1686,2025-03-23,7,2
1687,2025-09-11,2,1
1688,2025-10-11,4,4
1689,2024-11-12,2,2
1690,2025-05-12,5,3
1691,2024-07-25,1,2
1692,2024-10-08,1,2
1693,2025-08-12,1,1
1694,2024-05-02,5,3
1695,2025-06-27,3,1
1696,2024-10-02,3,1
1697,2025-07-09,5,2
1698,2025-03-06,1,4
1699,2025-04-08,8,3
1700,2024-05-13,5,2
1701,2025-01-26,3,1
1702,2025-07-19,5,2
1703,2024-04-17,3,1
1704,2024-10-19,4,1
1705,2024-11-15,2,4
1706,2024-07-28,1,1
1707,2024-07-27,3,1
1708,2024-05-21,2,1
1709,2024-12-07,3,1
1710,2024-08-08,2,1
1711,2025-01-21,2,1
1712,2024-04-07,4,1
1713,2024-09-15,1,2
1714,2025-01-04,1,1
1715,2024-09-08,1,2
1716,2024-11-22,6,3
1717,2024-12-04,2,4
1718,2025-01-26,4,2
1719,2025-09-19,5,2
1720,2024-05-12,5,5
1721,2024-09-26,3,3
1722,2025-01-24,3,1
1723,2024-06-21,6,2
1724,2025-06-27,2,3
1725,2024-12-30,5,4
1726,2024-09-19,1,2
1727,2024-08-08,3,1
1728,2025-03-01,4,1
1729,2024-04-27,5,3
1730,2024-07-30,4,3
1731,2024-10-24,2,2
1732,2024-12-06,3,5
1733,2024-08-21,2,4
1734,2024-11-21,5,2
1735,2025-03-14,3,1
1736,2024-12-28,1,5
1737,2024-11-13,3,2
1738,2024-09-23,3,4
1739,2024-06-02,8,1
1740,2024-04-30,5,3
1741,2024-08-19,3,3
1742,2024-04-19,5,4
1743,2025-06-17,4,1
1744,2024-05-19,1,2
1745,2024-08-24,3,1
1746,2025-01-08,2,2
1747,2025-06-27,2,5
1748,2024-09-11,9,1
1749,2024-04-19,1,5
1750,2024-08-30,1,1
1751,2024-08-16,3,1
1752,2025-01-20,6,2
1753,2025-05-09,7,1
1754,2025-01-20,2,1
1755,2024-08-21,2,2
1756,2024-12-28,3,1
1757,2024-08-22,7,4
1758,2024-05-23,9,3
1759,2024-05-13,1,1
1760,2025-01-31,3,2
1761,2025-10-29,1,2
1762,2024-09-03,3,3
1763,2024-11-28,3,1
1764,2024-10-14,3,2
1765,2024-08-10,1,2
1766,2024-11-15,6,1
1767,2024-10-10,3,2
1768,2024-08-15,8,2
1769,2025-01-21,1,2
1770,2025-01-13,1,3
1771,2025-10-11,9,3
1772,2024-09-24,1,4
1773,2024-04-18,3,3
1774,2025-08-27,1,2
1775,2025-03-21,2,1
1776,2024-08-05,5,2
1777,2024-10-15,3,3
1778,2024-09-06,8,3
1779,2024-07-16,1,5
1780,2025-02-17,5,2
1781,2024-03-31,3,1
1782,2024-03-23,9,4
1783,2024-12-08,2,1
1784,2024-10-12,6,1
1785,2024-05-12,2,4
1786,2024-02-13,1,1
1787,2024-11-22,1,2
1788,2025-03-28,1,3
1789,2024-10-03,5,4
1790,2024-08-05,1,1
1791,2025-07-21,1,2
1792,2025-11-10,5,1
1793,2024-09-14,4,1
1794,2025-02-08,2,2
1795,2025-02-21,1,1
1796,2024-08-27,2,3
1797,2025-02-19,3,2
1798,2025-01-22,3,1
1799,2025-05-17,1,5
1800,2024-09-17,4,5
1801,2025-01-09,1,5
1802,2024-12-15,8,2
1803,2025-07-03,6,1
1804,2024-07-07,1,3
1805,2024-08-24,5,3
1806,2025-02-08,3,1
1807,2024-08-03,5,1
1808,2024-10-31,4,4
1809,2024-02-09,1,1
1810,2024-09-16,1,1
1811,2024-06-09,1,1
1812,2025-07-27,4,4
1813,2025-08-12,4,3
1814,2024-05-06,6,1
1815,2024-12-25,7,2
1816,2025-09-07,7,3
1817,2024-07-02,3,5
1818,2024-12-16,7,1
1819,2024-09-08,7,3
1820,2024-07-29,1,1
1821,2025-03-07,2,1
1822,2024-03-30,8,1
1823,2024-09-14,3,5
1824,2024-12-01,1,2
1825,2024-05-18,5,1
1826,2024-12-18,7,3
1827,2024-04-27,1,2
1828,2024-07-01,3,4
1829,2024-05-20,4,5
1830,2024-12-29,1,3
1831,2025-06-18,3,2
1832,2025-07-29,3,2
1833,2025-04-25,5,3
1834,2024-10-28,1,5
1835,2025-04-05,3,2
1836,2025-07-22,2,3
1837,2024-08-28,4,5
1838,2024-04-19,3,5
1839,2024-04-13,3,3
1840,2024-12-20,1,1
1841,2024-08-21,1,3
1842,2025-06-10,4,2
1843,2024-04-16,4,3
1844,2024-05-16,1,3
1845,2024-11-22,3,1
1846,2024-10-28,2,2
1847,2025-04-17,3,5
1848,2024-03-11,1,3
1849,2024-03-16,1,4
1850,2024-12-31,3,3
1851,2025-05-20,1,2
1852,2025-07-10,1,1
1853,2024-12-24,3,5
1854,2024-03-19,5,1
1855,2024-05-31,1,1
1856,2025-03-18,3,1
1857,2024-11-21,5,1
1858,2024-10-08,5,1
1859,2025-03-26,3,4
1860,2025-10-07,4,1
1861,2025-09-23,3,1
1862,2025-04-19,5,3
1863,2024-11-22,2,1
1864,2024-05-17,3,3
1865,2024-11-03,3,5
1866,2024-03-14,1,4
1867,2024-12-02,5,1
1868,2024-10-04,1,1
1869,2024-04-19,4,4
1870,2024-09-04,5,3
1871,2025-01-14,1,2
1872,2024-10-20,3,5
1873,2024-12-01,1,1
1874,2024-10-10,8,2
1875,2025-03-11,2,1
1876,2024-06-26,1,2
1877,2024-04-22,2,3
1878,2024-10-28,1,3
1879,2024-12-27,2,1
1880,2025-03-20,5,5
1881,2024-09-28,1,3
1882,2024-03-16,4,1
1883,2024-09-11,2,4
1884,2025-02-23,1,3
1885,2025-07-10,1,3
1886,2024-10-03,1,4
1887,2025-01-31,4,1
1888,2024-06-11,4,1
1889,2025-03-08,2,1
1890,2025-02-10,7,2
1891,2024-06-20,3,2
1892,2025-06-04,1,5
1893,2024-09-20,2,1
1894,2025-01-30,4,5
1895,2024-06-13,1,3
1896,2024-03-30,1,4
1897,2024-09-21,1,1
1898,2025-05-31,4,3
1899,2024-12-15,4,1
1900,2025-09-12,6,1
1901,2025-05-05,3,5
1902,2024-11-22,6,1
1903,2025-02-05,5,1
1904,2024-07-30,3,4
1905,2024-11-22,1,2
1906,2024-01-27,8,1
1907,2024-09-27,5,1
1908,2024-10-24,3,3
1909,2025-04-07,3,1
1910,2024-11-06,1,3
1911,2025-08-11,1,1
1912,2024-12-20,1,2
1913,2024-07-22,5,4
1914,2025-02-16,1,2
1915,2025-03-04,7,2
1916,2025-03-16,2,2
1917,2024-12-13,6,1
1918,2025-06-07,2,1
1919,2024-09-08,1,5
1920,2024-10-29,5,3
1921,2024-04-13,7,3
1922,2024-03-26,8,3
1923,2025-06-02,1,2
1924,2024-12-05,2,1
1925,2024-11-06,1,3
1926,2024-06-14,8,1
1927,2024-05-03,3,5
1928,2024-11-16,8,1
1929,2025-02-14,1,2
1930,2024-07-07,4,1
1931,2024-04-01,2,2
1932,2024-10-22,1,3
1933,2025-01-06,3,1
1934,2024-12-06,5,5
1935,2025-03-29,8,1
1936,2025-06-06,3,1
1937,2025-06-12,2,5
1938,2024-04-30,2,3
1939,2024-10-08,7,2
1940,2024-12-10,2,5
1941,2024-10-28,1,1
1942,2024-09-15,4,1
1943,2024-04-01,7,1
1944,2025-08-08,4,2
1945,2024-08-05,4,1
1946,2024-11-22,5,4
1947,2024-09-16,2,1
1948,2025-03-15,1,1
1949,2024-10-03,8,3
1950,2024-03-20,2,2
1951,2024-05-28,7,3
1952,2024-07-14,8,4
1953,2025-01-14,4,1
1954,2024-06-27,1,1
1955,2024-05-09,1,1
1956,2024-11-07,1,1
1957,2024-08-06,2,2
1958,2024-05-27,2,5
1959,2024-08-30,3,1
1960,2024-09-21,2,1
1961,2025-02-10,8,1
1962,2025-01-21,3,1
1963,2025-08-03,8,2
1964,2024-05-20,3,5
1965,2024-09-14,5,3
1966,2025-06-14,1,2
1967,2024-07-23,2,4
1968,2024-09-16,1,1
1969,2024-12-17,3,1
1970,2025-07-23,2,1
1971,2024-10-27,3,3
1972,2024-04-17,3,1
1973,2024-07-26,4,5
1974,2025-06-22,2,1
1975,2025-05-03,2,2
1976,2024-07-14,2,5
1977,2025-05-20,1,3
1978,2024-09-15,9,4
1979,2024-07-15,5,5
1980,2024-09-07,7,1
1981,2024-11-19,1,1
1982,2024-09-28,7,5
1983,2024-04-03,8,3
1984,2024-04-18,3,5
1985,2024-09-03,3,3
1986,2025-02-21,1,1
1987,2024-08-21,3,1
1988,2025-04-11,6,1
1989,2024-11-06,3,1
1990,2024-01-19,1,5
1991,2025-04-17,3,3
1992,2025-06-06,3,2
1993,2025-01-11,1,1
1994,2024-07-11,9,1
1995,2025-02-15,3,2
1996,2025-05-15,4,2
1997,2025-01-15,1,2
1998,2024-11-14,6,1
1999,2024-03-29,2,4
2000,2024-05-14,1,1
