event_id,customer_id,event_date,event_type,plan_price,mrr_delta
5605,4192,2024-11-01,signup,5.99,5.99
5606,4193,2024-11-17,signup,5.99,5.99
5607,4193,2025-04-16,cancel,5.99,-5.99
5608,4194,2024-11-18,signup,5.99,5.99
5609,4194,2025-01-17,cancel,5.99,-5.99
5610,4195,2024-11-13,signup,5.99,5.99
5611,4196,2024-10-31,signup,5.99,5.99
5612,4196,2024-12-30,cancel,5.99,-5.99
5613,4197,2024-11-11,signup,5.99,5.99
5614,4197,2024-12-11,cancel,5.99,-5.99
5615,4198,2024-10-24,signup,5.99,5.99
5616,4199,2024-11-02,signup,5.99,5.99
5617,4200,2024-11-06,signup,5.99,5.99
5618,4200,2025-10-02,cancel,5.99,-5.99
5619,4201,2024-11-20,signup,5.99,5.99
5620,4201,2024-12-20,cancel,5.99,-5.99
5621,4202,2024-11-05,signup,5.99,5.99
5622,4203,2024-10-24,signup,5.99,5.99
5623,4204,2024-11-09,signup,5.99,5.99
5624,4205,2024-10-26,signup,5.99,5.99
5625,4205,2025-12-20,cancel,5.99,-5.99
5626,4206,2024-11-03,signup,5.99,5.99
5627,4207,2024-10-25,signup,5.99,5.99
5628,4207,2024-12-24,cancel,5.99,-5.99
5629,4208,2024-11-08,signup,5.99,5.99
5630,4208,2025-04-07,cancel,5.99,-5.99
5631,4209,2024-10-31,signup,5.99,5.99
5632,4209,2024-11-30,cancel,5.99,-5.99
5633,4210,2024-10-28,signup,5.99,5.99
5634,4210,2024-12-27,cancel,5.99,-5.99
5635,4211,2024-11-02,signup,5.99,5.99
5636,4211,2025-04-01,cancel,5.99,-5.99
5637,4212,2024-11-13,signup,5.99,5.99
5638,4212,2024-12-13,cancel,5.99,-5.99
5639,4213,2024-11-12,signup,5.99,5.99
5640,4214,2024-11-19,signup,5.99,5.99
5641,4214,2024-12-19,cancel,5.99,-5.99
5642,4215,2024-11-01,signup,5.99,5.99
5643,4216,2024-11-07,signup,5.99,5.99
5644,4217,2024-11-07,signup,5.99,5.99
5645,4217,2025-01-06,cancel,5.99,-5.99
5646,4218,2024-11-04,signup,5.99,5.99
5647,4218,2024-12-04,cancel,5.99,-5.99
5648,4219,2024-11-11,signup,5.99,5.99
5649,4220,2024-11-19,signup,5.99,5.99
5650,4221,2024-11-09,signup,5.99,5.99
5651,4221,2025-02-07,cancel,5.99,-5.99
5652,4222,2024-11-09,signup,5.99,5.99
5653,4222,2025-04-08,cancel,5.99,-5.99
5654,4223,2024-10-26,signup,5.99,5.99
5655,4224,2024-10-31,signup,5.99,5.99
5656,4225,2024-10-25,signup,5.99,5.99
5657,4226,2024-11-01,signup,5.99,5.99
5658,4227,2024-10-30,signup,5.99,5.99
5659,4228,2024-11-21,signup,5.99,5.99
5660,4228,2024-12-21,cancel,5.99,-5.99
5661,4229,2024-11-24,signup,5.99,5.99
5662,4230,2024-11-13,signup,5.99,5.99
5663,4230,2025-05-12,cancel,5.99,-5.99
5664,4231,2024-11-01,signup,5.99,5.99
5665,4231,2025-03-01,cancel,5.99,-5.99
5666,4232,2024-11-05,signup,5.99,5.99
5667,4233,2024-11-08,signup,5.99,5.99
5668,4234,2024-11-24,signup,5.99,5.99
5669,4235,2024-11-08,signup,5.99,5.99
5670,4235,2025-12-03,cancel,5.99,-5.99
5671,4236,2024-11-04,signup,5.99,5.99
5672,4237,2024-11-02,signup,5.99,5.99
5673,4238,2024-11-24,signup,5.99,5.99
5674,4240,2024-11-07,signup,5.99,5.99
5675,4240,2025-01-06,cancel,5.99,-5.99
5676,4241,2024-11-14,signup,5.99,5.99
5677,4241,2025-07-12,cancel,5.99,-5.99
5678,4242,2024-11-16,signup,5.99,5.99
5679,4244,2024-11-11,signup,5.99,5.99
5680,4245,2024-11-08,signup,5.99,5.99
5681,4246,2024-11-06,signup,5.99,5.99
5682,4249,2024-11-05,signup,5.99,5.99
5683,4249,2025-12-30,cancel,5.99,-5.99
5684,4250,2024-11-19,signup,5.99,5.99
5685,4250,2025-03-19,cancel,5.99,-5.99
5686,4251,2024-10-31,signup,5.99,5.99
5687,4252,2024-10-26,signup,5.99,5.99
5688,4252,2025-03-25,cancel,5.99,-5.99
5689,4254,2024-11-18,signup,5.99,5.99
5690,4255,2024-11-05,signup,5.99,5.99
5691,4256,2024-11-15,signup,5.99,5.99
5692,4256,2024-12-15,cancel,5.99,-5.99
5693,4257,2024-11-12,signup,5.99,5.99
5694,4257,2025-01-11,cancel,5.99,-5.99
5695,4258,2024-11-17,signup,5.99,5.99
5696,4259,2024-11-18,signup,5.99,5.99
5697,4259,2025-11-13,cancel,5.99,-5.99
5698,4260,2024-11-04,signup,5.99,5.99
5699,4261,2024-11-21,signup,5.99,5.99
5700,4262,2024-11-25,signup,5.99,5.99
5701,4262,2025-11-20,cancel,5.99,-5.99
5702,4264,2024-11-26,signup,5.99,5.99
5703,4265,2024-10-29,signup,5.99,5.99
5704,4265,2025-02-26,cancel,5.99,-5.99
5705,4266,2024-11-13,signup,5.99,5.99
5706,4267,2024-11-05,signup,5.99,5.99
5707,4268,2024-11-17,signup,5.99,5.99
5708,4268,2025-04-16,cancel,5.99,-5.99
5709,4269,2024-11-17,signup,5.99,5.99
5710,4270,2024-11-26,signup,5.99,5.99
5711,4271,2024-11-24,signup,5.99,5.99
5712,4273,2024-11-16,signup,5.99,5.99
5713,4273,2025-08-13,cancel,5.99,-5.99
5714,4274,2024-11-17,signup,5.99,5.99
5715,4275,2024-11-17,signup,5.99,5.99
5716,4275,2025-01-16,cancel,5.99,-5.99
5717,4276,2024-11-13,signup,5.99,5.99
5718,4277,2024-11-23,signup,5.99,5.99
5719,4278,2024-11-27,signup,5.99,5.99
5720,4278,2024-12-27,cancel,5.99,-5.99
5721,4279,2024-11-21,signup,5.99,5.99
5722,4279,2025-01-20,cancel,5.99,-5.99
5723,4281,2024-11-16,signup,5.99,5.99
5724,4281,2025-02-14,cancel,5.99,-5.99
5725,4282,2024-11-01,signup,5.99,5.99
5726,4282,2024-12-31,cancel,5.99,-5.99
5727,4284,2024-11-19,signup,5.99,5.99
5728,4285,2024-11-07,signup,5.99,5.99
5729,4286,2024-11-08,signup,5.99,5.99
5730,4287,2024-11-17,signup,5.99,5.99
5731,4288,2024-11-21,signup,5.99,5.99
5732,4288,2025-07-19,cancel,5.99,-5.99
5733,4289,2024-11-27,signup,5.99,5.99
5734,4290,2024-11-13,signup,5.99,5.99
5735,4291,2024-11-07,signup,5.99,5.99
5736,4291,2025-01-06,cancel,5.99,-5.99
5737,4292,2024-10-31,signup,5.99,5.99
5738,4293,2024-11-26,signup,5.99,5.99
5739,4294,2024-10-31,signup,5.99,5.99
5740,4295,2024-11-28,signup,5.99,5.99
5741,4295,2025-03-28,cancel,5.99,-5.99
5742,4296,2024-11-26,signup,5.99,5.99
5743,4297,2024-11-25,signup,5.99,5.99
5744,4297,2025-03-25,cancel,5.99,-5.99
5745,4299,2024-11-12,signup,5.99,5.99
5746,4299,2025-10-08,cancel,5.99,-5.99
5747,4300,2024-11-07,signup,5.99,5.99
5748,4301,2024-11-27,signup,5.99,5.99
5749,4302,2024-11-26,signup,5.99,5.99
5750,4303,2024-11-19,signup,5.99,5.99
5751,4303,2024-12-19,cancel,5.99,-5.99
5752,4304,2024-11-02,signup,5.99,5.99
5753,4304,2025-05-01,cancel,5.99,-5.99
5754,4305,2024-11-10,signup,5.99,5.99
5755,4306,2024-11-10,signup,5.99,5.99
5756,4306,2024-12-10,cancel,5.99,-5.99
5757,4307,2024-11-20,signup,5.99,5.99
5758,4307,2025-01-19,cancel,5.99,-5.99
5759,4308,2024-11-09,signup,5.99,5.99
5760,4309,2024-11-13,signup,5.99,5.99
5761,4310,2024-11-27,signup,5.99,5.99
5762,4310,2024-12-27,cancel,5.99,-5.99
5763,4312,2024-11-03,signup,5.99,5.99
5764,4313,2024-11-14,signup,5.99,5.99
5765,4314,2024-11-19,signup,5.99,5.99
5766,4315,2024-11-20,signup,5.99,5.99
5767,4315,2025-09-16,cancel,5.99,-5.99
5768,4316,2024-11-22,signup,5.99,5.99
5769,4317,2024-11-09,signup,5.99,5.99
5770,4318,2024-11-17,signup,5.99,5.99
5771,4318,2025-03-17,cancel,5.99,-5.99
5772,4319,2024-11-26,signup,5.99,5.99
5773,4319,2025-03-26,cancel,5.99,-5.99
5774,4320,2024-11-22,signup,5.99,5.99
5775,4321,2024-11-01,signup,5.99,5.99
5776,4321,2025-06-29,cancel,5.99,-5.99
5777,4322,2024-11-27,signup,5.99,5.99
5778,4325,2024-11-17,signup,5.99,5.99
5779,4328,2024-11-11,signup,5.99,5.99
5780,4328,2025-05-10,cancel,5.99,-5.99
5781,4329,2024-11-15,signup,5.99,5.99
5782,4330,2024-10-31,signup,5.99,5.99
5783,4330,2025-03-30,cancel,5.99,-5.99
5784,4331,2024-11-29,signup,5.99,5.99
5785,4331,2025-10-25,cancel,5.99,-5.99
5786,4332,2024-11-26,signup,5.99,5.99
5787,4334,2024-11-14,signup,5.99,5.99
5788,4334,2024-12-14,cancel,5.99,-5.99
5789,4335,2024-11-18,signup,5.99,5.99
5790,4336,2024-11-08,signup,5.99,5.99
5791,4336,2024-12-08,cancel,5.99,-5.99
5792,4337,2024-11-19,signup,5.99,5.99
5793,4338,2024-11-14,signup,5.99,5.99
5794,4339,2024-11-06,signup,5.99,5.99
5795,4340,2024-11-08,signup,5.99,5.99
5796,4340,2024-12-08,cancel,5.99,-5.99
5797,4341,2024-11-03,signup,5.99,5.99
5798,4342,2024-11-12,signup,5.99,5.99
5799,4343,2024-11-09,signup,5.99,5.99
5800,4343,2025-11-04,cancel,5.99,-5.99
5801,4344,2024-11-06,signup,5.99,5.99
5802,4345,2024-11-05,signup,5.99,5.99
5803,4346,2024-11-30,signup,5.99,5.99
5804,4347,2024-11-10,signup,5.99,5.99
5805,4348,2024-11-26,signup,5.99,5.99
5806,4349,2024-11-27,signup,5.99,5.99
5807,4349,2025-01-26,cancel,5.99,-5.99
5808,4350,2024-11-14,signup,5.99,5.99
5809,4352,2024-12-01,signup,5.99,5.99
5810,4352,2025-03-31,cancel,5.99,-5.99
5811,4354,2024-11-06,signup,5.99,5.99
5812,4355,2024-11-09,signup,5.99,5.99
5813,4356,2024-11-29,signup,5.99,5.99
5814,4357,2024-11-22,signup,5.99,5.99
5815,4359,2024-11-12,signup,5.99,5.99
5816,4359,2025-07-10,cancel,5.99,-5.99
5817,4360,2024-11-12,signup,5.99,5.99
5818,4360,2025-01-11,cancel,5.99,-5.99
5819,4361,2024-11-16,signup,5.99,5.99
5820,4362,2024-11-19,signup,5.99,5.99
5821,4363,2024-11-11,signup,5.99,5.99
5822,4364,2024-11-10,signup,5.99,5.99
5823,4365,2024-11-15,signup,5.99,5.99
5824,4365,2025-01-14,cancel,5.99,-5.99
5825,4367,2024-11-30,signup,5.99,5.99
5826,4368,2024-11-23,signup,5.99,5.99
5827,4369,2024-11-30,signup,5.99,5.99
5828,4370,2024-11-02,signup,5.99,5.99
5829,4371,2024-11-26,signup,5.99,5.99
5830,4371,2025-01-25,cancel,5.99,-5.99
5831,4372,2024-11-22,signup,5.99,5.99
5832,4372,2025-03-22,cancel,5.99,-5.99
5833,4373,2024-11-17,signup,5.99,5.99
5834,4373,2025-02-15,cancel,5.99,-5.99
5835,4374,2024-11-15,signup,5.99,5.99
5836,4375,2024-11-23,signup,5.99,5.99
5837,4376,2024-11-19,signup,5.99,5.99
5838,4376,2025-07-17,cancel,5.99,-5.99
5839,4377,2024-11-20,signup,5.99,5.99
5840,4378,2024-11-15,signup,5.99,5.99
5841,4379,2024-11-30,signup,5.99,5.99
5842,4380,2024-12-02,signup,5.99,5.99
5843,4381,2024-12-02,signup,5.99,5.99
5844,4381,2025-03-02,cancel,5.99,-5.99
5845,4382,2024-11-16,signup,5.99,5.99
5846,4382,2025-01-15,cancel,5.99,-5.99
5847,4383,2024-12-01,signup,5.99,5.99
5848,4383,2024-12-31,cancel,5.99,-5.99
5849,4384,2024-11-14,signup,5.99,5.99
5850,4385,2024-11-10,signup,5.99,5.99
5851,4386,2024-11-05,signup,5.99,5.99
5852,4387,2024-11-24,signup,5.99,5.99
5853,4387,2024-12-24,cancel,5.99,-5.99
5854,4388,2024-11-11,signup,5.99,5.99
5855,4388,2025-11-06,cancel,5.99,-5.99
5856,4389,2024-11-03,signup,5.99,5.99
5857,4390,2024-11-23,signup,5.99,5.99
5858,4391,2024-11-27,signup,5.99,5.99
5859,4392,2024-11-10,signup,5.99,5.99
5860,4392,2025-11-05,cancel,5.99,-5.99
5861,4393,2024-11-27,signup,5.99,5.99
5862,4394,2024-11-22,signup,5.99,5.99
5863,4395,2024-11-26,signup,5.99,5.99
5864,4395,2025-11-21,cancel,5.99,-5.99
5865,4396,2024-11-13,signup,5.99,5.99
5866,4397,2024-11-25,signup,5.99,5.99
5867,4398,2024-11-09,signup,5.99,5.99
5868,4398,2024-12-09,cancel,5.99,-5.99
5869,4399,2024-11-18,signup,5.99,5.99
5870,4400,2024-12-02,signup,5.99,5.99
5871,4400,2025-01-01,cancel,5.99,-5.99
5872,4401,2024-11-19,signup,5.99,5.99
5873,4402,2024-11-22,signup,5.99,5.99
5874,4403,2024-11-11,signup,5.99,5.99
5875,4403,2024-12-11,cancel,5.99,-5.99
5876,4404,2024-11-05,signup,5.99,5.99
5877,4405,2024-11-11,signup,5.99,5.99
5878,4405,2025-01-10,cancel,5.99,-5.99
5879,4406,2024-11-12,signup,5.99,5.99
5880,4407,2024-11-26,signup,5.99,5.99
5881,4407,2025-11-21,cancel,5.99,-5.99
5882,4409,2024-11-19,signup,5.99,5.99
5883,4409,2025-01-18,cancel,5.99,-5.99
5884,4410,2024-11-17,signup,5.99,5.99
5885,4410,2025-01-16,cancel,5.99,-5.99
5886,4411,2024-11-29,signup,5.99,5.99
5887,4413,2024-11-17,signup,5.99,5.99
5888,4414,2024-11-03,signup,5.99,5.99
5889,4414,2025-02-01,cancel,5.99,-5.99
5890,4415,2024-11-15,signup,5.99,5.99
5891,4416,2024-11-11,signup,5.99,5.99
5892,4417,2024-11-15,signup,5.99,5.99
5893,4418,2024-11-27,signup,5.99,5.99
5894,4418,2024-12-27,cancel,5.99,-5.99
5895,4419,2024-11-29,signup,5.99,5.99
5896,4421,2024-12-03,signup,5.99,5.99
5897,4421,2025-05-02,cancel,5.99,-5.99
5898,4422,2024-11-24,signup,5.99,5.99
5899,4422,2024-12-24,cancel,5.99,-5.99
5900,4424,2024-11-29,signup,5.99,5.99
5901,4424,2025-02-27,cancel,5.99,-5.99
5902,4425,2024-11-10,signup,5.99,5.99
5903,4426,2024-11-30,signup,5.99,5.99
5904,4427,2024-11-25,signup,5.99,5.99
5905,4427,2025-08-22,cancel,5.99,-5.99
5906,4428,2024-11-23,signup,5.99,5.99
5907,4428,2025-01-22,cancel,5.99,-5.99
5908,4429,2024-11-28,signup,5.99,5.99
5909,4431,2024-12-02,signup,5.99,5.99
5910,4431,2025-01-01,cancel,5.99,-5.99
5911,4432,2024-11-14,signup,5.99,5.99
5912,4432,2025-06-12,cancel,5.99,-5.99
5913,4433,2024-11-16,signup,5.99,5.99
5914,4434,2024-11-24,signup,5.99,5.99
5915,4434,2025-09-20,cancel,5.99,-5.99
5916,4435,2024-11-09,signup,5.99,5.99
5917,4435,2025-02-07,cancel,5.99,-5.99
5918,4436,2024-11-09,signup,5.99,5.99
5919,4436,2024-12-09,cancel,5.99,-5.99
5920,4437,2024-11-12,signup,5.99,5.99
5921,4438,2024-11-06,signup,5.99,5.99
5922,4438,2025-10-02,cancel,5.99,-5.99
5923,4439,2024-11-28,signup,5.99,5.99
5924,4439,2025-08-25,cancel,5.99,-5.99
5925,4441,2024-11-04,signup,5.99,5.99
5926,4442,2024-11-25,signup,5.99,5.99
5927,4442,2025-01-24,cancel,5.99,-5.99
5928,4443,2024-11-17,signup,5.99,5.99
5929,4444,2024-11-25,signup,5.99,5.99
5930,4446,2024-11-29,signup,5.99,5.99
5931,4446,2025-02-27,cancel,5.99,-5.99
5932,4447,2024-11-18,signup,5.99,5.99
5933,4448,2024-11-30,signup,5.99,5.99
5934,4449,2024-11-27,signup,5.99,5.99
5935,4450,2024-11-14,signup,5.99,5.99
5936,4450,2025-01-13,cancel,5.99,-5.99
5937,4451,2024-11-21,signup,5.99,5.99
5938,4452,2024-11-04,signup,5.99,5.99
5939,4452,2025-11-29,cancel,5.99,-5.99
5940,4453,2024-11-23,signup,5.99,5.99
5941,4453,2024-12-23,cancel,5.99,-5.99
5942,4454,2024-11-30,signup,5.99,5.99
5943,4455,2024-11-11,signup,5.99,5.99
5944,4457,2024-11-20,signup,5.99,5.99
5945,4458,2024-12-01,signup,5.99,5.99
5946,4459,2024-11-14,signup,5.99,5.99
5947,4459,2024-12-14,cancel,5.99,-5.99
5948,4460,2024-12-02,signup,5.99,5.99
5949,4460,2025-03-02,cancel,5.99,-5.99
5950,4463,2024-11-14,signup,5.99,5.99
5951,4463,2024-12-14,cancel,5.99,-5.99
5952,4464,2024-11-29,signup,5.99,5.99
5953,4465,2024-12-02,signup,5.99,5.99
5954,4465,2025-01-31,cancel,5.99,-5.99
5955,4466,2024-12-02,signup,5.99,5.99
5956,4467,2024-11-07,signup,5.99,5.99
5957,4467,2024-12-07,cancel,5.99,-5.99
5958,4468,2024-11-13,signup,5.99,5.99
5959,4469,2024-11-16,signup,5.99,5.99
5960,4469,2025-04-15,cancel,5.99,-5.99
5961,4470,2024-11-15,signup,5.99,5.99
5962,4470,2025-03-15,cancel,5.99,-5.99
5963,4471,2024-11-26,signup,5.99,5.99
5964,4472,2024-11-26,signup,5.99,5.99
5965,4472,2025-08-23,cancel,5.99,-5.99
5966,4473,2024-11-17,signup,5.99,5.99
5967,4474,2024-12-05,signup,5.99,5.99
5968,4475,2024-11-23,signup,5.99,5.99
5969,4476,2024-11-29,signup,5.99,5.99
5970,4477,2024-11-08,signup,5.99,5.99
5971,4477,2025-02-06,cancel,5.99,-5.99
5972,4478,2024-11-16,signup,5.99,5.99
5973,4479,2024-11-09,signup,5.99,5.99
5974,4479,2024-12-09,cancel,5.99,-5.99
5975,4480,2024-11-15,signup,5.99,5.99
5976,4481,2024-11-08,signup,5.99,5.99
5977,4482,2024-12-05,signup,5.99,5.99
5978,4484,2024-11-07,signup,5.99,5.99
5979,4485,2024-11-08,signup,5.99,5.99
5980,4485,2024-12-08,cancel,5.99,-5.99
5981,4486,2024-11-15,signup,5.99,5.99
5982,4488,2024-12-03,signup,5.99,5.99
5983,4489,2024-11-07,signup,5.99,5.99
5984,4489,2025-04-06,cancel,5.99,-5.99
5985,4490,2024-11-07,signup,5.99,5.99
5986,4491,2024-11-23,signup,5.99,5.99
5987,4492,2024-12-06,signup,5.99,5.99
5988,4493,2024-11-22,signup,5.99,5.99
5989,4494,2024-11-09,signup,5.99,5.99
5990,4495,2024-12-04,signup,5.99,5.99
5991,4495,2025-06-02,cancel,5.99,-5.99
5992,4496,2024-12-06,signup,5.99,5.99
5993,4497,2024-11-13,signup,5.99,5.99
5994,4497,2025-02-11,cancel,5.99,-5.99
5995,4498,2024-11-21,signup,5.99,5.99
5996,4499,2024-11-11,signup,5.99,5.99
5997,4500,2024-11-17,signup,5.99,5.99
5998,4501,2024-11-21,signup,5.99,5.99
5999,4502,2024-11-12,signup,5.99,5.99
6000,4502,2025-12-07,cancel,5.99,-5.99
6001,4503,2024-11-25,signup,5.99,5.99
6002,4503,2025-06-23,cancel,5.99,-5.99
6003,4504,2024-11-23,signup,5.99,5.99
6004,4505,2024-11-10,signup,5.99,5.99
6005,4506,2024-11-17,signup,5.99,5.99
6006,4507,2024-11-08,signup,5.99,5.99
6007,4507,2025-01-07,cancel,5.99,-5.99
6008,4508,2024-11-13,signup,5.99,5.99
6009,4509,2024-11-13,signup,5.99,5.99
6010,4510,2024-12-02,signup,5.99,5.99
6011,4511,2024-11-20,signup,5.99,5.99
6012,4512,2024-12-06,signup,5.99,5.99
6013,4512,2025-09-02,cancel,5.99,-5.99
6014,4513,2024-12-05,signup,5.99,5.99
6015,4514,2024-11-29,signup,5.99,5.99
6016,4515,2024-11-16,signup,5.99,5.99
6017,4516,2024-11-13,signup,5.99,5.99
6018,4517,2024-11-15,signup,5.99,5.99
6019,4518,2024-11-15,signup,5.99,5.99
6020,4519,2024-11-17,signup,5.99,5.99
6021,4521,2024-11-11,signup,5.99,5.99
6022,4521,2024-12-11,cancel,5.99,-5.99
6023,4522,2024-11-10,signup,5.99,5.99
6024,4523,2024-11-14,signup,5.99,5.99
6025,4524,2024-11-14,signup,5.99,5.99
6026,4525,2024-11-23,signup,5.99,5.99
6027,4526,2024-11-26,signup,5.99,5.99
6028,4526,2025-01-25,cancel,5.99,-5.99
6029,4527,2024-11-22,signup,5.99,5.99
6030,4528,2024-11-15,signup,5.99,5.99
6031,4529,2024-12-03,signup,5.99,5.99
6032,4530,2024-11-22,signup,5.99,5.99
6033,4531,2024-11-16,signup,5.99,5.99
6034,4532,2024-11-18,signup,5.99,5.99
6035,4532,2025-06-16,cancel,5.99,-5.99
6036,4533,2024-11-24,signup,5.99,5.99
6037,4534,2024-11-07,signup,5.99,5.99
6038,4535,2024-11-16,signup,5.99,5.99
6039,4535,2025-07-14,cancel,5.99,-5.99
6040,4536,2024-11-14,signup,5.99,5.99
6041,4537,2024-11-15,signup,5.99,5.99
6042,4537,2025-12-10,cancel,5.99,-5.99
6043,4538,2024-12-04,signup,5.99,5.99
6044,4538,2025-04-03,cancel,5.99,-5.99
6045,4539,2024-11-29,signup,5.99,5.99
6046,4539,2025-09-25,cancel,5.99,-5.99
6047,4540,2024-11-17,signup,5.99,5.99
6048,4541,2024-11-09,signup,5.99,5.99
6049,4541,2025-02-07,cancel,5.99,-5.99
6050,4542,2024-12-06,signup,5.99,5.99
6051,4542,2025-07-04,cancel,5.99,-5.99
6052,4543,2024-11-21,signup,5.99,5.99
6053,4544,2024-12-06,signup,5.99,5.99
6054,4545,2024-11-28,signup,5.99,5.99
6055,4546,2024-12-05,signup,5.99,5.99
6056,4547,2024-11-18,signup,5.99,5.99
6057,4548,2024-11-08,signup,5.99,5.99
6058,4549,2024-11-16,signup,5.99,5.99
6059,4549,2025-02-14,cancel,5.99,-5.99
6060,4550,2024-11-24,signup,5.99,5.99
6061,4550,2025-02-22,cancel,5.99,-5.99
6062,4551,2024-12-01,signup,5.99,5.99
6063,4552,2024-11-14,signup,5.99,5.99
6064,4552,2025-01-13,cancel,5.99,-5.99
6065,4553,2024-11-11,signup,5.99,5.99
6066,4554,2024-11-08,signup,5.99,5.99
6067,4555,2024-11-23,signup,5.99,5.99
6068,4556,2024-11-24,signup,5.99,5.99
6069,4557,2024-11-20,signup,5.99,5.99
6070,4557,2025-06-18,cancel,5.99,-5.99
6071,4558,2024-11-13,signup,5.99,5.99
6072,4558,2024-12-13,cancel,5.99,-5.99
6073,4560,2024-11-21,signup,5.99,5.99
6074,4562,2024-12-04,signup,5.99,5.99
6075,4563,2024-11-11,signup,5.99,5.99
6076,4564,2024-11-10,signup,5.99,5.99
6077,4565,2024-11-25,signup,5.99,5.99
6078,4566,2024-11-24,signup,5.99,5.99
6079,4567,2024-11-15,signup,5.99,5.99
6080,4567,2024-12-15,cancel,5.99,-5.99
6081,4568,2024-11-16,signup,5.99,5.99
6082,4570,2024-11-22,signup,5.99,5.99
6083,4571,2024-12-08,signup,5.99,5.99
6084,4571,2025-03-08,cancel,5.99,-5.99
6085,4572,2024-11-23,signup,5.99,5.99
6086,4572,2025-03-23,cancel,5.99,-5.99
6087,4573,2024-11-29,signup,5.99,5.99
6088,4574,2024-11-09,signup,5.99,5.99
6089,4575,2024-12-04,signup,5.99,5.99
6090,4576,2024-11-24,signup,5.99,5.99
6091,4577,2024-11-13,signup,5.99,5.99
6092,4578,2024-11-26,signup,5.99,5.99
6093,4578,2025-02-24,cancel,5.99,-5.99
6094,4579,2024-12-07,signup,5.99,5.99
6095,4580,2024-12-08,signup,5.99,5.99
6096,4580,2025-01-07,cancel,5.99,-5.99
6097,4581,2024-11-28,signup,5.99,5.99
6098,4582,2024-11-08,signup,5.99,5.99
6099,4582,2024-12-08,cancel,5.99,-5.99
6100,4583,2024-11-14,signup,5.99,5.99
6101,4583,2024-12-14,cancel,5.99,-5.99
6102,4584,2024-11-10,signup,5.99,5.99
6103,4584,2025-09-06,cancel,5.99,-5.99
6104,4585,2024-12-04,signup,5.99,5.99
6105,4586,2024-11-13,signup,5.99,5.99
6106,4586,2024-12-13,cancel,5.99,-5.99
6107,4587,2024-11-26,signup,5.99,5.99
6108,4588,2024-11-30,signup,5.99,5.99
6109,4588,2025-02-28,cancel,5.99,-5.99
6110,4589,2024-11-22,signup,5.99,5.99
6111,4590,2024-11-26,signup,5.99,5.99
6112,4590,2025-02-24,cancel,5.99,-5.99
6113,4591,2024-11-20,signup,5.99,5.99
6114,4592,2024-11-29,signup,5.99,5.99
6115,4593,2024-11-11,signup,5.99,5.99
6116,4594,2024-11-29,signup,5.99,5.99
6117,4595,2024-12-07,signup,5.99,5.99
6118,4595,2025-02-05,cancel,5.99,-5.99
6119,4596,2024-12-07,signup,5.99,5.99
6120,4597,2024-12-04,signup,5.99,5.99
6121,4597,2025-01-03,cancel,5.99,-5.99
6122,4598,2024-11-25,signup,5.99,5.99
6123,4599,2024-11-13,signup,5.99,5.99
6124,4600,2024-12-03,signup,5.99,5.99
6125,4601,2024-11-20,signup,5.99,5.99
6126,4601,2025-10-16,cancel,5.99,-5.99
6127,4602,2024-11-22,signup,5.99,5.99
6128,4603,2024-12-06,signup,5.99,5.99
6129,4604,2024-12-05,signup,5.99,5.99
6130,4604,2025-04-04,cancel,5.99,-5.99
6131,4605,2024-11-30,signup,5.99,5.99
6132,4606,2024-11-29,signup,5.99,5.99
6133,4606,2025-10-25,cancel,5.99,-5.99
6134,4608,2024-12-08,signup,5.99,5.99
6135,4609,2024-12-09,signup,5.99,5.99
6136,4609,2025-01-08,cancel,5.99,-5.99
6137,4610,2024-12-06,signup,5.99,5.99
6138,4610,2025-05-05,cancel,5.99,-5.99
6139,4611,2024-11-28,signup,5.99,5.99
6140,4615,2024-11-14,signup,5.99,5.99
6141,4617,2024-12-06,signup,5.99,5.99
6142,4618,2024-11-10,signup,5.99,5.99
6143,4619,2024-12-06,signup,5.99,5.99
6144,4620,2024-11-10,signup,5.99,5.99
6145,4621,2024-11-29,signup,5.99,5.99
6146,4622,2024-11-19,signup,5.99,5.99
6147,4623,2024-11-13,signup,5.99,5.99
6148,4624,2024-11-13,signup,5.99,5.99
6149,4625,2024-11-16,signup,5.99,5.99
6150,4625,2025-01-15,cancel,5.99,-5.99
6151,4626,2024-11-27,signup,5.99,5.99
6152,4627,2024-12-09,signup,5.99,5.99
6153,4628,2024-11-23,signup,5.99,5.99
6154,4629,2024-11-10,signup,5.99,5.99
6155,4630,2024-12-10,signup,5.99,5.99
6156,4631,2024-12-03,signup,5.99,5.99
6157,4631,2025-05-02,cancel,5.99,-5.99
6158,4632,2024-11-23,signup,5.99,5.99
6159,4633,2024-11-15,signup,5.99,5.99
6160,4634,2024-11-26,signup,5.99,5.99
6161,4634,2025-05-25,cancel,5.99,-5.99
6162,4635,2024-12-08,signup,5.99,5.99
6163,4636,2024-11-17,signup,5.99,5.99
6164,4638,2024-12-09,signup,5.99,5.99
6165,4639,2024-11-21,signup,5.99,5.99
6166,4640,2024-12-05,signup,5.99,5.99
6167,4641,2024-12-02,signup,5.99,5.99
6168,4642,2024-11-11,signup,5.99,5.99
6169,4642,2025-04-10,cancel,5.99,-5.99
6170,4643,2024-11-22,signup,5.99,5.99
6171,4643,2025-02-20,cancel,5.99,-5.99
6172,4644,2024-12-05,signup,5.99,5.99
6173,4645,2024-11-22,signup,5.99,5.99
